Transect;Station;Name;Acanthastrea;Acropora;Astrea;Astreopora;Coscinarea;Cyphastrea;Dipsatrea;Favites;Galaxea;Goniastrea;Other Hard Coral;Leptastrea;Montipora;Paramontastrea;Pavona;Platygyra;Pocillopora;Porites;Psammocora;Cladiella;Echinostrephus;Lobophytum;Millepora;Molluscs;Sarcophytum;Other Soft Corals;Sand;Dead Corals;Cyanobacteria;CCA;Dictyosphaeria;Halimeda;Amphiroa;Neomeris;Padina;Turbinaria;Turf;Turf_sand;Ulva
C;6;RUNTRANS6C_06,jpg;0;2,77797222;0;5,555944441;0;0;0;0;0;0;2,77797222;0;0;0;0;0;0;72,22127779;0;0;0;0;0;0;0;0;2,77797222;0;0;0;0;0;0;0;0;0;0;13,88886111;0
C;6;RUNTRANS6C_07,jpg;0;0;0;0;0;0;2,77797222;0;0;0;0;0;0;0;0;0;0;30,55569444;0;0;0;0;0;0;0;0;24,99975;0;0;2,77797222;0;0;0;0;0;0;0;38,88861111;0
C;6;RUNTRANS6C_08,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,714755919;8,571105305;0;0;0;0;0;0;0;0;17,14323918;0;0;14,28586122;0;0;0;0;0;0;19,99958857;34,2854498;0
C;6;RUNTRANS6C_09,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,778;2,778;0;0;0;0;0;0;0;0;0;0;0;22,222;0;0;0;0;0;0;22,222;50;0
C;6;RUNTRANS6C_10,jpg;0;0;0;8,823217992;0;0;0;0;0;0;0;0;0;0;0;0;0;2,941425607;0;0;2,941425607;0;0;0;0;0;0;0;0;8,823217992;0;0;0;0;0;0;2,941425607;73,5292872;0
C;6;RUNTRANS6C_11,jpg;0;0;0;2,77797222;0;0;0;0;0;0;0;0;0;0;0;0;0;49,9995;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,555944441;41,66658333;0
C;6;RUNTRANS6C_12,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,555944441;88,88811112;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,555944441;0
C;6;RUNTRANS6C_13,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11,42836572;54,28550857;0;0;0;0;0;0;0;0;2,85734857;0;0;0;0;0;2,85734857;0;0;0;2,85734857;25,71408;0
C;6;RUNTRANS6C_14,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54,28550857;0;0;0;0;0;0;0;0;0;0;0;2,85734857;0;0;2,85734857;0;0;0;0;39,99979429;0
C;6;RUNTRANS6C_15,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12,49971875;0;18,75014062;0;0;0;0;0;0;0;0;0;6,25042187;0;0;6,25042187;0;0;0;12,49971875;43,74957813;0
C;6;RUNTRANS6C_16,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,85734857;39,99979429;0;2,85734857;0;0;0;0;0;0;0;0;0;0;0;0;2,85734857;0;0;0;2,85734857;48,57081143;0
C;6;RUNTRANS6C_17,jpg;0;0;0;5,714638361;0;0;0;0;2,85731918;0;0;0;0;0;0;0;5,714638361;2,85731918;0;0;0;0;0;0;0;0;2,85731918;0;0;0;0;0;2,85731918;0;0;0;2,85731918;74,28412738;0
C;6;RUNTRANS6C_18,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,667066659;0;0;3,333533329;0;0;0;0;0;0;0;0;3,333533329;0;0;0;0;0;0;20;66,66586668;0
C;6;RUNTRANS6C_19,jpg;0;0;0;22,222;0;0;0;0;0;0;0;0;0;0;0;0;0;8,333;0;0;0;0;0;0;0;0;5,556;0;0;13,889;0;0;0;0;0;0;11,111;38,889;0
C;6;RUNTRANS6C_20,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;13,88886111;0;0;8,332916671;33,33266667;0;0;0;0;0;0;0;0;5,555944441;0;0;5,555944441;0;0;2,77797222;0;0;0;2,77797222;27,77772222;0
A;7;RUNTRANS7A_01,jpg;0;0;0;3,226031215;0;0;3,226031215;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,226031215;0;0;0;0;25,80592716;64,51597919;0
A;7;RUNTRANS7A_02,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,555944441;0;0;0;0;0;0;0;0;0;0;0;0;2,77797222;0;0;0;27,77772222;61,1103889;2,77797222
A;7;RUNTRANS7A_03,jpg;0;0;0;0;0;0;0;2,941394462;0;0;2,941394462;0;0;0;0;0;11,76451903;0;0;0;0;0;0;0;11,76451903;0;0;0;0;0;0;0;0;0;0;0;23,52903806;44,11774048;2,941394462
A;7;RUNTRANS7A_04,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,030534434;0;0;24,24209367;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12,12104683;60,60632507;0
A;7;RUNTRANS7A_05,jpg;0;0;0;0;0;0;0;0;0;0;5,882851213;0;0;0;0;0;8,823217992;0;0;0;0;0;0;0;0;0;0;0;0;0;2,941425607;0;0;0;0;0;8,823217992;73,5292872;0
A;7;RUNTRANS7A_06,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12,49985938;0;0;0;0;0;3,125246093;0;0;0;0;0;0;3,125246093;9,374613282;0;0;0;0;0;9,374613282;62,50042187;0
A;7;RUNTRANS7A_07,jpg;0;0;0;0;0;0;0;12,1209146;0;0;0;0;0;0;0;0;12,1209146;0;3,030501375;0;0;0;3,030501375;0;0;0;0;0;0;0;3,030501375;0;0;0;0;3,030501375;6,061002749;57,57516254;0
A;7;RUNTRANS7A_08,jpg;0;0;0;8,332916671;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,555944441;2,77797222;0;0;0;0;0;5,555944441;77,77722223;0
A;7;RUNTRANS7A_09,jpg;0;0;0;2,77797222;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,77797222;2,77797222;0;0;0;0;0;5,555944441;0;0;0;0;0;0;0;0;0;0;86,1101389;0
A;7;RUNTRANS7A_10,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,714638361;0;0;0;5,714638361;0;0;0;0;0;2,85731918;0;0;0;0;0;0;0;0;0;5,714638361;79,99876574;0
A;7;RUNTRANS7A_11,jpg;0;0;0;3,030534434;0;0;0;0;0;0;0;0;0;0;0;0;3,030534434;0;0;0;0;15,15158127;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24,24209367;54,5452562;0
A;7;RUNTRANS7A_12,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20,58786159;0;0;0;0;0;0;0;0;0;5,882851213;0;0;0;0;0;11,7646436;0;0;11,7646436;2,941425607;47,05857439;0
A;7;RUNTRANS7A_13,jpg;0;5,71469714;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11,42836572;25,71408;0;0;0;0;0;0;0;0;2,85734857;0;0;0;0;0;0;0;0;0;25,71408;28,57142857;0
A;7;RUNTRANS7A_14,jpg;0;0;0;0;0;0;2,77797222;0;0;0;0;0;0;0;0;0;2,77797222;52,77747223;0;2,77797222;0;0;0;0;0;0;2,77797222;0;0;0;0;0;0;0;0;0;24,99975;11,11088889;0
A;7;RUNTRANS7A_15,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12,12117906;0;0;0;0;0;0;0;3,030567495;0;0;0;0;0;0;9,090611568;75,75764187;0
A;7;RUNTRANS7A_16,jpg;0;0;0;0;0;0;0;3,030534434;0;0;0;0;0;0;0;0;3,030534434;3,030534434;0;9,090512398;0;0;0;0;0;0;0;0;0;3,030534434;0;0;0;0;0;0;3,030534434;75,75681543;0
A;7;RUNTRANS7A_17,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,77797222;0;0;0;0;0;0;0;0;0;5,555944441;0;0;0;0;0;11,11088889;80,55519445;0
A;7;RUNTRANS7A_18,jpg;0;0;0;17,14306286;0;0;0;0;0;0;0;0;0;0;0;0;0;5,71469714;0;0;0;0;0;0;0;0;0;0;0;0;2,85734857;0;0;0;0;0;8,571017146;65,71387429;0
A;7;RUNTRANS7A_19,jpg;0;0;0;2,85737796;0;0;0;0;0;0;0;0;8,571105305;0;0;0;25,71434449;0;0;0;0;0;0;0;0;0;8,571105305;0;0;0;2,85737796;0;0;0;0;0;11,42848327;40,00020571;0
B;7;RUNTRANS7B_01,jpg;0;0;0;0;0;0;0;6,25042187;0;0;0;0;0;0;0;0;15,62492969;0;0;0;0;0;0;0;0;0;0;0;0;3,125210935;0;0;3,125210935;0;0;0;28,12464844;40,6243672;3,125210935
B;7;RUNTRANS7B_02,jpg;0;0;0;5,882788925;0;0;0;0;0;0;0;0;0;0;0;0;11,76451903;0;0;0;0;0;0;0;0;0;5,882788925;0;0;0;0;0;0;0;0;0;35,2935571;41,17634602;0
B;7;RUNTRANS7B_03,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;2,85734857;0;0;14,28571429;0;0;11,42836572;0;0;0;0;0;0;2,85734857;0;0;17,14306286;2,85734857;0;0;0;0;0;19,99938286;25,71408;2,85734857
B;7;RUNTRANS7B_04,jpg;0;0;0;5,555888882;0;0;0;2,777944441;0;0;0;0;0;0;0;0;5,555888882;0;0;0;2,777944441;0;0;2,777944441;0;0;0;0;0;0;2,777944441;0;0;0;0;0;5,555888882;69,44261115;2,777944441
B;7;RUNTRANS7B_05,jpg;0;0;0;2,941332176;0;0;2,941332176;0;0;0;0;0;0;0;0;0;5,882664351;5,882664351;0;0;0;0;0;0;0;0;5,882664351;0;0;0;2,941332176;2,941332176;0;0;0;0;11,76426991;58,82240833;0
B;7;RUNTRANS7B_06,jpg;0;0;0;0;0;0;5,882664351;0;0;0;0;0;0;0;0;0;5,882664351;0;0;0;0;0;0;0;0;0;5,882664351;0;0;0;2,941332176;0;0;0;0;0;17,64693426;55,88107616;5,882664351
B;7;RUNTRANS7B_07,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,941394462;0;0;0;0;0;0;0;20,5876436;0;0;0;0;5,882788925;5,882788925;0;0;0;0;0;14,70591349;49,99947059;0
B;7;RUNTRANS7B_08,jpg;0;0;0;0;0;0;0;3,030534434;0;0;0;0;0;0;0;0;12,12104683;21,21155923;0;0;0;0;0;0;0;0;3,030534434;0;0;9,090512398;0;0;0;0;0;0;6,061068869;45,4547438;0
B;7;RUNTRANS7B_09,jpg;0;0;0;0;0;0;0;0;0;0;2,85734857;0;0;0;0;0;11,42836572;0;0;0;0;0;0;2,85734857;0;0;2,85734857;0;0;11,42836572;2,85734857;0;0;0;0;5,71469714;0;59,99917715;0
B;7;RUNTRANS7B_10,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,555888882;0;0;0;0;0;0;0;2,777944441;0;5,555888882;0;0;0;2,777944441;0;2,777944441;0;0;0;2,777944441;77,77644447;0
B;7;RUNTRANS7B_11,jpg;0;0;0;2,77797222;0;0;0;2,77797222;0;0;0;0;0;0;0;0;11,11088889;0;0;0;0;0;0;0;0;0;2,77797222;0;0;0;2,77797222;0;5,555944441;0;0;0;0;69,44330557;2,77797222
B;7;RUNTRANS7B_12,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,85731918;0;17,14288653;0;0;2,85731918;0;0;0;17,14288653;54,28495022;5,714638361
B;7;RUNTRANS7B_13,jpg;0;0;0;3,125210935;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,125210935;12,49971875;0;12,49971875;0;0;3,125210935;0;0;0;3,125210935;59,37450782;3,125210935
B;7;RUNTRANS7B_14,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,030534434;0;3,030534434;3,030534434;0;0;0;0;0;0;81,8178843;9,090512398
B;7;RUNTRANS7B_15,jpg;0;0;0;9,374402358;0;0;0;0;0;0;6,250351554;0;0;0;0;0;15,62475391;0;0;15,62475391;0;0;0;0;0;0;0;6,250351554;0;3,125175777;3,125175777;0;3,125175777;0;0;0;3,125175777;34,3746836;0
B;7;RUNTRANS7B_16,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,778;0;0;38,889;0;0;0;0;0;0;2,778;0;0;8,333;0;0;0;0;0;0;0;47,222;0
B;7;RUNTRANS7B_17,jpg;0;0;0;0;0;0;0;2,85734857;0;0;0;0;0;0;0;0;2,85734857;0;0;0;0;0;0;0;0;0;2,85734857;2,85734857;0;5,71469714;0;0;0;0;0;0;11,42836572;71,42754287;0
B;7;RUNTRANS7B_18,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,571105305;0;0;0;0;0;0;0;0;0;2,85737796;0;0;5,714755919;0;0;0;0;0;0;11,42848327;71,42827755;0
B;7;RUNTRANS7B_19,jpg;0;0;0;0;0;0;3,125210935;0;0;0;0;0;0;0;0;0;15,62492969;0;0;0;0;0;0;0;0;0;0;3,125210935;0;6,25042187;0;0;0;0;0;0;3,125210935;65,6238047;3,125210935
B;7;RUNTRANS7B_20,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16,66683333;0;0;0;0;0;0;0;0;0;0;8,332916671;0;0;0;0;0;0;0;0;5,555944441;66,66633334;2,77797222
C;7;RUNTRANS7C_01,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16,66683333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,555944441;0;0;0;2,77797222;5,555944441;69,44330557;0
C;7;RUNTRANS7C_02,jpg;0;0;0;2,941394462;0;0;0;0;0;0;0;0;0;0;0;0;14,70591349;0;0;0;0;0;0;0;0;0;2,941394462;0;0;0;2,941394462;0;0;0;0;0;8,82312457;67,64677855;0
C;7;RUNTRANS7C_03,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,823217992;0;0;0;0;0;0;0;0;0;14,70606921;0;0;0;8,823217992;0;0;0;0;0;17,64749481;50;0
C;7;RUNTRANS7C_04,jpg;0;0;0;0;0;0;0;3,125210935;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,25042187;0;0;0;0;0;0;0;0;0;0;90,6243672;0
C;7;RUNTRANS7C_05,jpg;0;0;0;3,030501375;0;0;0;3,030501375;0;0;0;0;0;0;0;0;12,1209146;0;0;0;0;0;0;0;0;0;3,030501375;0;0;6,061002749;0;0;0;0;0;0;6,061002749;66,66557577;0
C;7;RUNTRANS7C_06,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34,28509715;0;0;0;0;0;0;0;0;0;0;2,85734857;0;5,71469714;0;0;0;0;0;2,85734857;2,85734857;51,42816;0
C;7;RUNTRANS7C_07,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,571017146;2,85734857;0;5,71469714;0;22,85673143;0;0;0;0;2,85734857;2,85734857;2,85734857;5,71469714;0;0;2,85734857;0;0;0;19,99938286;22,85673143;0
C;7;RUNTRANS7C_08,jpg;0;0;0;0;0;0;0;2,85734857;0;0;0;0;0;0;0;0;22,85673143;2,85734857;0;0;0;0;0;0;0;0;0;5,71469714;0;2,85734857;0;0;0;0;0;0;19,99938286;39,99979429;2,85734857
C;7;RUNTRANS7C_09,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32,35322145;0;0;0;0;0;0;0;2,941394462;0;2,941394462;0;0;0;0;0;0;47,05807613;11,76451903;2,941394462
C;7;RUNTRANS7C_10,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17,14288653;0;0;0;0;0;0;0;2,85731918;0;2,85731918;0;0;5,714638361;0;0;0;5,714638361;62,85587921;2,85731918
C;7;RUNTRANS7C_11,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,85731918;0;0;0;0;0;0;0;0;0;0;0;0;0;2,85731918;14,28556735;0;0;5,714638361;31,42845388;42,85670205;0
C;7;RUNTRANS7C_12,jpg;0;0;0;3,030501375;0;0;0;0;0;0;0;0;0;0;0;0;12,1209146;9,09041323;0;0;0;0;0;0;0;0;0;33,33333333;0;3,030501375;0;0;0;0;0;3,030501375;30,30283196;6,061002749;0
C;7;RUNTRANS7C_13,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11,11077778;0;0;0;0;0;0;0;0;0;5,555888882;5,555888882;0;0;2,777944441;0;0;0;0;0;30,55538889;38,88822224;5,555888882
C;7;RUNTRANS7C_14,jpg;0;0;0;0;0;0;0;2,85731918;0;0;0;0;0;0;0;0;0;2,85731918;0;0;0;0;0;0;0;0;8,570928989;0;0;5,714638361;0;0;2,85731918;0;0;0;39,99938287;31,42845388;5,714638361
C;7;RUNTRANS7C_15,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,714638361;0;0;0;0;0;0;0;0;0;5,714638361;0;0;0;5,714638361;0;11,42824817;0;0;0;28,5711347;42,85670205;0
C;7;RUNTRANS7C_16,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,332916671;0;0;2,77797222;2,77797222;0;0;0;0;0;0;0;0;0;0;0;8,332916671;0;0;0;30,55569444;41,66658333;5,555944441
C;7;RUNTRANS7C_17,jpg;0;0;0;2,77797222;0;0;0;0;0;0;2,77797222;0;0;0;0;0;2,77797222;0;0;0;0;0;0;0;0;0;0;0;0;8,332916671;0;0;5,555944441;0;0;0;30,55569444;47,22152778;0
C;7;RUNTRANS7C_18,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,333;0;0;0;2,778;0;0;0;0;0;0;0;0;13,889;0;0;0;0;0;0;11,111;63,889;0
A;9;RUNTRANS9A_01,jpg;0;14,28586122;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11,42848327;0;0;0;0;0;0;0;0;0;0;0;0;19,99958857;0;5,714755919;8,571105305;0;0;0;0;40,00020571;0
A;9;RUNTRANS9A_02,jpg;0;16,667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33,333;0;0;0;0;0;0;0;0;0;5,556;0;0;2,778;0;0;8,333;0;0;0;11,111;22,222;0
A;9;RUNTRANS9A_03,jpg;0;51,42816;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,71469714;0;0;5,71469714;0;0;0;19,99938286;17,14306286;0
A;9;RUNTRANS9A_04,jpg;0;41,66658333;2,77797222;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16,66683333;0;0;0;0;0;0;13,88886111;24,99975;0
A;9;RUNTRANS9A_05,jpg;0;83,333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11,111;0;0;0;0;0;0;5,556;0;0
A;9;RUNTRANS9A_06,jpg;0;25,71408;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,85734857;0;0;8,571017146;0;0;0;0;0;0;0;0;0;0;0;0;5,71469714;0;0;0;17,14306286;39,99979429;0
A;9;RUNTRANS9A_07,jpg;0;0;0;3,125210935;0;0;0;0;0;0;3,125210935;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,25042187;0;0;12,49971875;0;0;28,12464844;0;0;0;6,25042187;40,6243672;0
A;9;RUNTRANS9A_08,jpg;0;2,857289792;0;5,714579583;0;0;0;5,714579583;0;0;0;0;0;0;0;0;0;0;0;17,14271021;0;0;0;0;0;0;0;0;0;25,71355104;0;5,714579583;2,857289792;0;0;0;5,714579583;28,57084083;0
A;9;RUNTRANS9A_09,jpg;0;0;5,714638361;8,570928989;0;0;0;5,714638361;0;0;2,85731918;0;0;0;0;0;2,85731918;0;0;14,28556735;0;0;0;0;0;0;2,85731918;0;0;0;0;2,85731918;0;0;0;0;2,85731918;51,42763104;0
A;9;RUNTRANS9A_10,jpg;0;0;9,374613282;0;0;0;0;0;0;12,49985938;0;0;0;0;0;0;3,125246093;0;0;0;0;0;0;0;0;0;0;3,125246093;0;12,49985938;0;12,49985938;9,374613282;0;0;0;3,125246093;34,37545703;0
A;9;RUNTRANS9A_11,jpg;0;0;0;0;0;0;0;0;0;14,70606921;0;0;0;0;0;0;2,941425607;11,7646436;0;0;0;0;0;0;0;0;0;11,7646436;0;23,5292872;0;0;0;0;0;0;0;35,29393079;0
A;9;RUNTRANS9A_12,jpg;0;23,52903806;0;0;0;0;0;0;0;0;2,941394462;0;0;0;0;0;0;2,941394462;0;2,941394462;0;0;0;0;0;0;0;0;0;5,882788925;0;0;8,82312457;0;0;0;8,82312457;44,11774048;0
A;9;RUNTRANS9A_13,jpg;0;0;0;0;0;0;5,882726637;0;0;0;2,941363319;0;0;0;0;0;2,941363319;17,64712111;0;17,64712111;0;0;0;0;0;0;0;0;0;26,47015226;0;0;5,882726637;0;0;0;8,82303115;11,76439447;0
A;9;RUNTRANS9A_14,jpg;0;21,21132784;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,061002749;0;0;0;0;0;0;0;15,15141598;3,030501375;0;0;6,061002749;0;0;30,30283196;0;0;0;12,1209146;6,061002749;0
A;9;RUNTRANS9A_15,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,85737796;11,42848327;0;0;11,42848327;0;0;0;0;0;0;0;2,85737796;0;45,71393306;0;0;0;0;0;0;5,714755919;19,99958857;0
A;9;RUNTRANS9A_16,jpg;0;0;0;0;0;0;0;0;2,85734857;0;2,85734857;0;0;0;5,71469714;0;2,85734857;0;0;5,71469714;0;0;0;0;0;0;0;0;0;34,28509715;0;0;2,85734857;0;0;0;19,99938286;22,85673143;0
A;9;RUNTRANS9A_17,jpg;0;5,882726637;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,941363319;0;0;0;0;0;0;0;0;0;2,941363319;2,941363319;0;17,64712111;0;5,882726637;8,82303115;0;0;0;2,941363319;49,99894119;0
A;9;RUNTRANS9A_18,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,85737796;0;0;0;0;0;0;0;0;0;0;0;0;51,42868898;0;0;0;0;0;0;8,571105305;37,14282776;0
A;9;RUNTRANS9A_19,jpg;0;0;0;3,226031215;0;0;0;3,226031215;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41,93492196;0;0;9,676932367;0;0;0;6,45206243;35,48402081;0
A;9;RUNTRANS9A_20,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,77797222;0;0;0;0;0;0;0;0;0;13,88886111;0;0;11,11088889;0;0;5,555944441;0;0;0;5,555944441;61,1103889;0
B;9;RUNTRANS9B_01,jpg;0;0;2,85734857;0;0;0;0;2,85734857;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25,71408;0;0;22,85673143;0;0;0;0;0;0;2,85734857;42,85714286;0
B;9;RUNTRANS9B_02,jpg;0;0;5,714638361;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,714638361;0;0;37,14206369;0;2,85731918;5,714638361;0;0;0;5,714638361;37,14206369;0
B;9;RUNTRANS9B_03,jpg;0;11,42848327;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,85737796;5,714755919;0;19,99958857;0;0;0;0;0;0;0;0;0;19,99958857;0;2,85737796;5,714755919;0;0;0;8,571105305;22,85696653;0
B;9;RUNTRANS9B_04,jpg;0;0;0;2,85731918;0;0;0;0;0;0;0;0;0;0;0;0;5,714638361;0;0;0;0;0;0;0;0;0;0;2,85731918;0;22,85649634;0;2,85731918;5,714638361;0;0;0;28,5711347;28,5711347;0
B;9;RUNTRANS9B_05,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,85734857;0;0;28,57142857;0;2,85734857;0;0;0;0;62,85652572;2,85734857;0
B;9;RUNTRANS9B_06,jpg;0;11,76451903;0;2,941394462;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38,23495156;0;5,882788925;0;0;0;0;23,52903806;17,64730796;0
B;9;RUNTRANS9B_07,jpg;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,333;0;5,556;0;0;0;0;16,667;44,444;0
B;9;RUNTRANS9B_08,jpg;0;42,42374656;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,030501375;0;0;3,030501375;0;0;0;0;0;0;0;0;0;3,030501375;0;0;6,061002749;0;0;0;6,061002749;36,36274381;0
B;9;RUNTRANS9B_09,jpg;0;94,444;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,556;0
B;9;RUNTRANS9B_10,jpg;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
B;9;RUNTRANS9B_11,jpg;0;62,85652572;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,85734857;28,57142857;0;0;0;0;0;0;5,71469714;0
B;9;RUNTRANS9B_12,jpg;0;88,23442215;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,882788925;0;0;0;0;0;0;0;0;0;0;0;0;2,941394462;0;0;0;0;0;0;0;2,941394462;0
B;9;RUNTRANS9B_13,jpg;0;66,66586668;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;3,333533329;0;0;0;3,333533329;6,667066659;0
B;9;RUNTRANS9B_14,jpg;0;26,47043253;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17,64730796;0;0;0;0;0;0;0;0;0;0;0;0;41,17634602;0;0;0;0;0;0;2,941394462;11,76451903;0
B;9;RUNTRANS9B_15,jpg;0;2,77797222;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30,55569444;0;0;8,332916671;0;0;0;5,555944441;52,77747223;0
B;9;RUNTRANS9B_16,jpg;0;13,889;0;8,333;0;0;0;0;0;0;0;0;0;0;0;0;2,778;0;0;0;0;0;0;0;0;0;0;0;0;36,111;0;13,889;8,333;0;0;0;13,889;2,778;0
B;9;RUNTRANS9B_17,jpg;0;14,28571429;0;2,85734857;0;0;0;0;0;0;0;0;0;0;0;0;2,85734857;0;0;0;0;0;0;0;0;0;0;0;0;51,42816;0;0;0;0;0;0;5,71469714;22,85673143;0
B;9;RUNTRANS9B_18,jpg;0;19,99958857;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,571105305;0;0;0;0;0;0;0;0;0;0;0;0;8,571105305;5,714755919;0;2,85737796;0;0;0;28,57172245;25,71434449;0
C;9;RUNTRANS9C_01,jpg;0;11,76476817;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20,58807958;0;0;11,76476817;0;0;0;8,823311415;47,05907267;0
C;9;RUNTRANS9C_02,jpg;0;11,42836572;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,71469714;0;0;0;0;0;0;0;0;0;0;0;0;28,57142857;0;0;0;0;0;0;17,14306286;37,14244572;0
