latitude;longitude;incubation;season;sanctuary;locality;site;abc;station;prefixe;arms_name;arms_number;b_m_t;o_c;plate_number;Orientation;arms_campaign;image_id;image_name;Bivalvia;Calc_worm_tube;Hydrozoa;msp10_spo;msp11_spo;msp12_spo;msp15_spo;msp14_spo;msp16_spo;msp18_spo;msp19_spo;msp1_spo;msp20_spo;msp21_spo;msp22_spo;msp23_spo;msp24_spo;msp25_spo;msp26_spo;msp27_spo;msp28_spo;msp29_spo;msp2_spo;msp30_spo;msp31_spo;msp33_spo;msp34_spo;msp35_spo;msp36_spo;msp37_spo;msp38_spo;msp3_spo;msp4_spo;msp5_spo;msp7_spo;msp8_spo;msp9_spo;Pina_sp;Cirripedia;Soft_worm_tube;Other_Chordata;Miniacina_sp_(r)_for;Miniacina_sp_(a)_for;Miniacina_sp_(j)_for;Parasmittina_margaritata_bryo;msp12_bryo;msp14_bryo;Schizomavella_sp_bryo;Smittoidea_cautela_bryo;Watersipora_subtorquata_bryo;Smittipora_harmeriana_bryo;Disporella_novaehollandiae_bryo;msp5_bryo;Crisia_elongata_bryo;Tubulipora_sp_bryo;Scrupocellaria_sp_bryo;Red_biofilm;Green_biofilm;Cyanobacteria;Lissoclinum_sp1_ascc;Ascidia_archaia_ascs;Didemnidae_sp1_ascc;Lissoclinum_sp2_ascc;Cystodystes_sp_ascc;Polysyncraton_milleporae_ascc;Botryllus_sp1_ascc;msp15_ascc;Botryllus_gregalis_ascc;msp17_ascc;Botryllus_sp2_ascc;Aplidium_sp_ascc;Polycarpa_sp_ascs;Trididemnum_sp_ascc;Botryllus_sp3_ascc;Botryllus_tuberatus_ascc;Botryllus_sp6_ascc;Eusynstyela_hartmeyeri_ascc;msp2_ascs;Botryllus_sp4_ascc;Styela_canopus_ascs;Didemnidae_sp2_ascc;Ascidia_sydneiensis_ascs;Botryllus_sp5_ascc;msp5_ascs;Polysyncraton_rostrum_ascc;msp6_ascs;msp7_ascc;Didemnidae_sp3_ascc;Ascidia_fictile_ascs;msp9_ascc;msp9_ascs;Brown_upright_macroalgae;CCA;Green_encr_macroalgae;Green_upright_macroalgae;Red_upright_Macroalgae
-21,35209;55,48074;2;ETE;NON;Terre Sainte;Pointe Sud;A;RUNARMS8;RUNA;RUNA8A;8;T;C;7;U;RUNARMS;1972773;RUNARMS8A_7U.jpg;0;29,032;3,226;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,226;22,581;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,677;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29,032;0;0;0
-21,35209;55,48074;2;ETE;NON;Terre Sainte;Pointe Sud;A;RUNARMS8;RUNA;RUNA8A;8;T;C;8;D;RUNARMS;1972774;RUNARMS8A_8D.jpg;0;25,806;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,226;0;0;48,387;0;0;0;3,226;3,226;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,452;0;0;9,677;0;0;0
-21,35209;55,48074;2;ETE;NON;Terre Sainte;Pointe Sud;A;RUNARMS8;RUNA;RUNA8A;8;T;O;8;U;RUNARMS;1972775;RUNARMS8A_8U.jpg;0;2,127;0;0;0;2,127;0;0;0;0;0;0;6,383;0;0;0;0;0;0;4,256;0;0;0;0;0;0;0;0;0;0;0;40,425;17,022;0;0;0;0;0;0;0;0;4,256;0;0;0;0;0;0;0;0;0;0;10,639;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,127;0;0;0;0;0;0;0;0;0;0;0;10,639;0;0;0
-21,35209;55,48074;2;ETE;NON;Terre Sainte;Pointe Sud;A;RUNARMS8;RUNA;RUNA8A;8;T;O;9;D;RUNARMS;1972776;RUNARMS8A_9D.jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,083;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;4,167;0;0;0;0;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20,833;0;0;0;0;0;0;0;0;16,667;0;0;4,167;0;0;0
-21,35209;55,48074;2;ETE;NON;Terre Sainte;Pointe Sud;B;RUNARMS8;RUNA;RUNA8B;8;B;C;1;U;RUNARMS;1972778;RUNARMS8B_1U.jpg;0;31,819;13,636;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,546;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0
-21,35209;55,48074;2;ETE;NON;Terre Sainte;Pointe Sud;B;RUNARMS8;RUNA;RUNA8B;8;B;C;2;D;RUNARMS;1972779;RUNARMS8B_2D.jpg;0;4;7,999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;4;0;0;0;0;0;0;0;0;20;4;0;0;0;0;4;0;0;7,999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0
-21,35209;55,48074;2;ETE;NON;Terre Sainte;Pointe Sud;B;RUNARMS8;RUNA;RUNA8B;8;B;O;2;U;RUNARMS;1972780;RUNARMS8B_2U.jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;7,499;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;2,5;17,5;0;0;0;0;0;0;0;0;0;0;0;0;0;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17,5;0;0;0
-21,35209;55,48074;2;ETE;NON;Terre Sainte;Pointe Sud;B;RUNARMS8;RUNA;RUNA8B;8;B;O;3;D;RUNARMS;1972781;RUNARMS8B_3D.jpg;4,445;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,222;0;0;11,111;0;13,333;0;0;0;0;0;0;0;0;62,221;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,445;0;0;2,222
-21,35209;55,48074;2;ETE;NON;Terre Sainte;Pointe Sud;B;RUNARMS8;RUNA;RUNA8B;8;M;C;3;U;RUNARMS;1972782;RUNARMS8B_3U.jpg;0;22,727;4,546;0;0;0;0;0;0;0;0;0;4,546;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18,181;0;4,546;4,546;9,09;0;0;0;0;0;0;0;0;0;13,636;0;0;0;0;4,546;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13,636;0;0;0
-21,35209;55,48074;2;ETE;NON;Terre Sainte;Pointe Sud;B;RUNARMS8;RUNA;RUNA8B;8;M;C;4;D;RUNARMS;1972783;RUNARMS8B_4D.jpg;6,25;6,25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,25;0;0;0;0;0;40,624;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,25;0;0;0;0;0;0;0;0;0;0;0;0;9,375;0;0;3,125;0;0;0;0;18,75;0;0;0
-21,35209;55,48074;2;ETE;NON;Terre Sainte;Pointe Sud;B;RUNARMS8;RUNA;RUNA8B;8;M;O;4;U;RUNARMS;1972784;RUNARMS8B_4U.jpg;0;6,521;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,174;0;0;0;2,174;0;6,521;0;2,174;0;0;0;0;0;2,174;0;2,174;52,175;0;15,218;0;0;0;4,348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,348;0;0;0
-21,35209;55,48074;2;ETE;NON;Terre Sainte;Pointe Sud;B;RUNARMS8;RUNA;RUNA8B;8;M;O;5;D;RUNARMS;1972785;RUNARMS8B_5D.jpg;0;31,999;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;12;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;4;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20,001;0;0;0
-21,35209;55,48074;2;ETE;NON;Terre Sainte;Pointe Sud;B;RUNARMS8;RUNA;RUNA8B;8;M;C;5;U;RUNARMS;1972786;RUNARMS8B_5U.jpg;0;24,242;0;0;0;0;0;0;0;0;0;0;6,062;0;0;0;0;0;0;0;0;0;0;0;0;3,031;0;0;0;0;0;0;0;0;0;0;9,09;0;0;3,031;0;9,09;0;3,031;0;0;0;0;0;0;0;0;18,181;0;3,031;0;0;0;3,031;0;0;0;0;0;0;0;0;0;0;0;0;3,031;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15,151;0;0;0
-21,35209;55,48074;2;ETE;NON;Terre Sainte;Pointe Sud;B;RUNARMS8;RUNA;RUNA8B;8;M;C;6;D;RUNARMS;1972787;RUNARMS8B_6D.jpg;0;10,714;7,144;0;0;0;21,429;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,571;0;0;0;0;0;0;3,571;0;0;0;0;0;0;0;0;32,143;0;0;0;3,571;3,571;0;0;0;3,571;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,571;0;0;0;0;0;0;0;0;0;0;0;7,144;0;0;0
-21,35209;55,48074;2;ETE;NON;Terre Sainte;Pointe Sud;B;RUNARMS8;RUNA;RUNA8B;8;M;O;6;U;RUNARMS;1972788;RUNARMS8B_6U.jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0
-21,35209;55,48074;2;ETE;NON;Terre Sainte;Pointe Sud;B;RUNARMS8;RUNA;RUNA8B;8;M;O;7;D;RUNARMS;1972789;RUNARMS8B_7D.jpg;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;76;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0
-21,35209;55,48074;2;ETE;NON;Terre Sainte;Pointe Sud;B;RUNARMS8;RUNA;RUNA8B;8;T;C;7;U;RUNARMS;1972790;RUNARMS8B_7U.jpg;2,778;16,666;13,889;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,778;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;13,889;0;0;0;0;2,778;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22,221;0;0;0
-21,35209;55,48074;2;ETE;NON;Terre Sainte;Pointe Sud;B;RUNARMS8;RUNA;RUNA8B;8;T;C;8;D;RUNARMS;1972791;RUNARMS8B_8D.jpg;3,125;3,125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,125;0;9,375;0;0;0;0;0;0;0;0;40,626;0;3,125;0;3,125;0;0;0;0;9,375;0;0;0;0;9,375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,125;0;0;0;0;12,501;0;0;0
-21,35209;55,48074;2;ETE;NON;Terre Sainte;Pointe Sud;B;RUNARMS8;RUNA;RUNA8B;8;T;O;8;U;RUNARMS;1972792;RUNARMS8B_8U.jpg;0;4,445;0;0;0;2,222;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,222;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64,444;0;2,222;0;0;2,222;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22,222;0;0;0
-21,35209;55,48074;2;ETE;NON;Terre Sainte;Pointe Sud;B;RUNARMS8;RUNA;RUNA8B;8;T;O;9;D;RUNARMS;1972793;RUNARMS8B_9D.jpg;2,084;4,167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,167;0;0;0;0;0;0;0;0;0;4,167;0;0;0;0;4,167;0;0;0;0;0;37,499;0;0;0;0;2,084;2,084;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,249;0;0;0;0;25;0;0;0;0;0;0;0;8,333;0;0;0
-21,35209;55,48074;2;ETE;NON;Terre Sainte;Pointe Sud;C;RUNARMS8;RUNA;RUNA8C;8;B;C;1;U;RUNARMS;1973951;RUNARMS8C_1U.jpg;0;44,445;7,407;0;0;0;0;0;0;0;0;0;3,704;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,704;0;0;0;0;0;0;0;0;0;0;7,407;0;0;0;0;3,704;0;0;0;0;0;0;0;0;0;0;0;0;7,407;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22,223;0;0;0
-21,35209;55,48074;2;ETE;NON;Terre Sainte;Pointe Sud;C;RUNARMS8;RUNA;RUNA8C;8;B;C;2;D;RUNARMS;1973952;RUNARMS8C_2D.jpg;0;20;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,333;0;13,333;0;3,333;0;0;0;0;0;0;0;0;13,333;0;0;0;0;0;3,333;0;0;3,333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,667;0;0;0;0;13,333;0;0;0
-21,35209;55,48074;2;ETE;NON;Terre Sainte;Pointe Sud;C;RUNARMS8;RUNA;RUNA8C;8;B;O;2;U;RUNARMS;1973953;RUNARMS8C_2U.jpg;2,222;6,667;0;0;0;0;0;0;0;0;0;0;4,444;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,222;0;4,444;0;0;0;0;0;0;0;6,667;0;0;0;0;0;0;0;0;0;0;31,111;0;0;0;0;2,222;6,667;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13,333;0;0;0
-21,35209;55,48074;2;ETE;NON;Terre Sainte;Pointe Sud;C;RUNARMS8;RUNA;RUNA8C;8;B;O;3;D;RUNARMS;1973954;RUNARMS8C_3D.jpg;0;5;7,5;0;0;0;0;0;0;0;0;0;0;0;2,5;0;0;0;0;0;0;0;0;0;0;0;2,5;0;0;0;0;2,5;0;0;0;0;0;0;0;0;0;12,5;5;17,499;0;0;0;0;0;0;0;0;14,999;0;0;0;2,5;2,5;0;7,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17,499;0;0;0
-21,35209;55,48074;2;ETE;NON;Terre Sainte;Pointe Sud;C;RUNARMS8;RUNA;RUNA8C;8;M;C;3;U;RUNARMS;1973955;RUNARMS8C_3U.jpg;3,572;39,282;3,572;0;0;0;0;0;0;0;0;0;3,572;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,572;0;0;0;0;0;0;0;0;0;0;0;0;7,142;0;0;0;0;0;0;0;0;0;0;0;0;0;21,428;0;0;0;0;3,572;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10,713;0;0;0
-21,35209;55,48074;2;ETE;NON;Terre Sainte;Pointe Sud;C;RUNARMS8;RUNA;RUNA8C;8;M;C;4;D;RUNARMS;1973957;RUNARMS8C_4D.jpg;0;14,999;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14,999;0;0;0;0;0;0;0;0;0;0;25;5;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;5;0;0;0;10,001;0;0;0;0;0;0;0;5;0;0;0
-21,35209;55,48074;2;ETE;NON;Terre Sainte;Pointe Sud;C;RUNARMS8;RUNA;RUNA8C;8;M;O;4;U;RUNARMS;1973958;RUNARMS8C_4U.jpg;2,5;7,5;0;0;0;7,5;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,5;0;0;0;0;0;0;0;0;0;10;0;5;0;0;0;0;0;2,5;0;0;0;0;0;0;0;0;2,5;0;0;0;0;0;0;0;0;0;0;0;35,001;0;0;0;0;0;0;0;0;2,5;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0
-21,35209;55,48074;2;ETE;NON;Terre Sainte;Pointe Sud;C;RUNARMS8;RUNA;RUNA8C;8;M;O;5;D;RUNARMS;1973959;RUNARMS8C_5D.jpg;0;5,263;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,263;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21,053;5,263;28,947;0;0;0;0;0;0;0;2,631;13,158;0;0;0;2,631;2,631;0;2,631;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,263;0;0;0;0;0;0;0;0;0;0;0;5,263;0;0;0
-21,35209;55,48074;2;ETE;NON;Terre Sainte;Pointe Sud;C;RUNARMS8;RUNA;RUNA8C;8;M;C;5;U;RUNARMS;1973960;RUNARMS8C_5U.jpg;0;35,294;2,942;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11,764;0;2,942;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,882;11,764;0;0;0;0;0;0;0;0;0;0;0;8,824;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17,646;0;0;0
-21,35209;55,48074;2;ETE;NON;Terre Sainte;Pointe Sud;C;RUNARMS8;RUNA;RUNA8C;8;M;C;6;D;RUNARMS;1973961;RUNARMS8C_6D.jpg;0;6,451;6,451;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19,355;0;0;0;0;0;0;0;0;0;3,226;0;0;0;0;0;3,226;0;3,226;0;0;0;0;3,226;0;0;0;6,451;3,226;0;0;3,226;3,226;6,451;9,677;0;9,677;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12,903;0;0;0
-21,35209;55,48074;2;ETE;NON;Terre Sainte;Pointe Sud;C;RUNARMS8;RUNA;RUNA8C;8;M;O;6;U;RUNARMS;1973962;RUNARMS8C_6U.jpg;12,122;6,06;0;0;0;0;15,151;0;0;0;0;0;3,031;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,031;0;0;0;0;0;0;0;0;0;12,122;0;6,06;0;0;0;0;0;6,06;0;0;0;0;0;0;3,031;0;6,06;0;0;0;0;0;0;0;0;0;0;0;3,031;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24,242;0;0;0
-21,35209;55,48074;2;ETE;NON;Terre Sainte;Pointe Sud;C;RUNARMS8;RUNA;RUNA8C;8;M;O;7;D;RUNARMS;1973964;RUNARMS8C_7D.jpg;0;5;7,5;0;0;0;17,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,501;12,5;0;0;0;0;0;0;0;0;7,5;0;5;0;0;0;0;0;0;0;2,501;5;0;2,501;0;2,501;7,5;5;0;0;0;0;0;0;0;0;0;0;0;0;9,999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,5;0;0;0
-21,35209;55,48074;2;ETE;NON;Terre Sainte;Pointe Sud;C;RUNARMS8;RUNA;RUNA8C;8;T;C;7;U;RUNARMS;1973965;RUNARMS8C_7U.jpg;0;30,769;7,692;0;0;0;0;0;0;0;0;0;3,846;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11,538;0;0;0;0;0;0;0;0;0;0;0;15,385;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30,769;0;0;0
-21,35209;55,48074;2;ETE;NON;Terre Sainte;Pointe Sud;C;RUNARMS8;RUNA;RUNA8C;8;T;C;8;D;RUNARMS;1973966;RUNARMS8C_8D.jpg;15,625;6,25;12,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,125;0;0;3,125;3,125;0;0;0;0;0;0;0;0;9,375;0;0;0;3,125;0;0;0;0;3,125;0;0;0;0;0;0;0;0;0;12,5;0;0;0;0;0;0;0;0;0;0;0;0;3,125;0;0;0;0;0;0;0;25;0;0;0
-21,35209;55,48074;2;ETE;NON;Terre Sainte;Pointe Sud;C;RUNARMS8;RUNA;RUNA8C;8;T;O;8;U;RUNARMS;1973967;RUNARMS8C_8U.jpg;0;16,128;6,452;0;0;3,226;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,452;0;0;0;0;0;0;0;0;0;6,452;0;12,903;0;0;0;0;0;0;0;0;19,355;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,452;0;0;0;0;22,581;0;0;0
-21,35209;55,48074;2;ETE;NON;Terre Sainte;Pointe Sud;C;RUNARMS8;RUNA;RUNA8C;8;T;O;9;D;RUNARMS;1973968;RUNARMS8C_9D.jpg;0;5,406;10,811;0;0;0;2,702;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,702;0;2,702;2,702;10,811;8,108;0;0;0;0;0;0;2,702;16,217;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21,623;0;2,702;0;0;10,811;0;0;0
-21,37236;55,54692;2;ETE;NON;Petit-île;Grand Bois;A;RUNARMS9;RUNA;RUNA9A;9;B;C;1;U;RUNARMS;1946585;RUNARMS9A_1U.jpg;0;45,834;12,499;0;0;8,334;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20,834;0;0;0
-21,37236;55,54692;2;ETE;NON;Petit-île;Grand Bois;A;RUNARMS9;RUNA;RUNA9A;9;B;C;2;D;RUNARMS;1946586;RUNARMS9A_2D.jpg;20,002;12;12;0;7,999;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;4;7,999;7,999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;16;0;0;0
-21,37236;55,54692;2;ETE;NON;Petit-île;Grand Bois;A;RUNARMS9;RUNA;RUNA9A;9;B;O;2;U;RUNARMS;1946587;RUNARMS9A_2U.jpg;2,439;0;2,439;0;0;0;12,195;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14,634;0;0;0;0;21,951;0;0;0;0;0;0;2,439;0;0;0;0;0;0;0;2,439;0;0;0;0;0;0;4,878;0;0;0;0;0;0;0;0;0;0;0;21,951;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14,634;0;0;0
-21,37236;55,54692;2;ETE;NON;Petit-île;Grand Bois;A;RUNARMS9;RUNA;RUNA9A;9;B;O;3;D;RUNARMS;1946588;RUNARMS9A_3D.jpg;0;0;2,857;0;0;0;19,999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,857;0;0;0;0;0;0;0;0;0;11,429;2,857;8,572;0;0;2,857;0;0;0;0;0;2,857;0;0;0;8,572;0;14,286;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19,999;0;0;0
-21,37236;55,54692;2;ETE;NON;Petit-île;Grand Bois;A;RUNARMS9;RUNA;RUNA9A;9;M;C;3;U;RUNARMS;1946589;RUNARMS9A_3U.jpg;11,764;26,471;2,941;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,941;0;0;2,941;0;0;0;0;0;0;0;0;2,941;0;0;0;0;0;0;0;0;2,941;2,941;0;0;0;0;0;0;0;0;0;0;0;0;5,882;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29,412;0;0;0
-21,37236;55,54692;2;ETE;NON;Petit-île;Grand Bois;A;RUNARMS9;RUNA;RUNA9A;9;M;C;4;D;RUNARMS;1946590;RUNARMS9A_4D.jpg;6,896;13,793;17,242;0;0;0;3,448;0;0;6,896;0;6,896;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,448;10,345;0;0;0;0;6,896;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,448;3,448;0;0;0;0;0;0;0;0;0;3,448;6,896;0;0;3,448
