"","Acanthastrea","Acanthastrea_echinata","Acropora","Acropora_abrotanoides","Acropora_branching","Acropora_digitifera","Acropora_Robusta","Astrea","Astreopora","Astreopora_myriophthalma","Astreopora_ocellata","Coscinaraea","Cyphastrea","Dipsastraea","Dipsastraea_matthai","Echinopora","Favites","Favites_pentagona","Galaxea","Goniastrea","Goniastrea_stelligera","Gonistrea_pectinata","Hard_coral","Hydnophora","Leptastrea","Leptastrea_purpurea","Montipora","Paramontastraea_peresi","Pavona_venosa","Platygyra","Platygyra_pini","Plesiastrea_versipora","Pocillopora","Pocillopora_grandis_eydouxi","Pocillopora_meandrina","Pocillopora_verrucosa","Porites_branching","Porites_massive","Porites_rus","Psammocora","Psammocora_profundacella","Stylocoeniella","Turbinaria_coral","Turbinaria_irregularis","Cladiella","Echinostrephus_molaris","Lobophytum","Millepora","Molluscs","Sarcophyton","Soft_Coral","Sand","Dead_coral","Hard_Substrate","Cyanobacteria","Foraminifera","CCA","Dictyosphaeria","Green_turfing_algae","Halimeda","Liagora","Neomeris","Padina","Turbinaria_algae","Turf_algae","Turf_and_sand","Ulva"
"8C_01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.4189427722036,0,0,0,3.22603121516165,0,0,0,19.3550260126347,0,0
"8C_02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.89697977829363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.9648323547302,0,0,0,0,0,0,0,17.2412080886825,6.89697977829363,0
"8C_03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.12521093486331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25042186972663,0,0,0,0,0,0,0,0,0,0,0,0,6.25042186972663,0,0,0,3.12521093486331,0,40.6243671954101,0,0,0,0,0,0,0,37.4991562605467,3.12521093486331,0
"8C_04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03053443442024,0,0,0,0,0,0,0,0,0,0,0,0,18.1821157013974,0,0,0,0,0,36.3631404976709,0,0,0,3.03053443442024,0,0,0,36.3631404976709,3.03053443442024,0
"8C_05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33357333141335,0,0,0,0,0,0,0,0,23.3326133390933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.00023999808,3.33357333141335,0,0,0,0,33.3333333333333,0,0,0,9.99952000383997,0,0,0,6.6671466628267,0,0
"8C_06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2260686787983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9031134233722,0,0,0,6.45213735759659,0,0,0,0,54.8385223722869,0,0,0,0,0,0,0,9.67704474457386,12.9031134233722,0
"8C_07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.22599375239511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.22599375239511,0,0,0,0,0,0,0,0,38.7084412341923,6.45198750479022,0,0,3.22599375239511,0,0,0,35.4836087466469,6.45198750479022,3.22599375239511
"8C_08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2260686787983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.67704474457386,0,0,0,0,54.8385223722869,3.2260686787983,0,0,0,0,0,0,22.580158167946,6.45213735759659,0
"8C_09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03050137452546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.4542479382118,0,0,0,0,0,0,0,33.3333333333333,18.1819173539294,0
"8C_10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.94136331872181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.7057577875188,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88272663744362,0,0,0,0,32.3528788937594,2.94136331872181,0,0,0,0,0,0,14.7057577875188,26.4701522563158,0
"8C_11",0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.333,0,0,0,0,0,0,0,16.667,25,0
"8C_12",0,0,0,0,0,0,28.1246484418945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.3750703116211,0,0,0,0,0,0,0,6.25042186972663,31.2498593767578,0
"8C_13",0,0,0,0,0,0,25.7143444899303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7147559194421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4284832651046,0,0,0,0,14.2858612248257,0,0,0,0,0,0,0,19.9995885704882,22.8569665302092,0
"8C_14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.00057599539204,0,0,0,0,55.999712002304,0,0,0,0,0,0,0,0,35.999712002304,0
"8C_15",0,0,0,22.8567314318628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85734856978287,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85734856978287,2.85734856978287,0,0,0,28.5714285714286,0,0,0,0,0,0,0,5.71469713956574,34.2850971477942,0
"8C_16",0,0,0,0,0,0,42.4242093665114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.06106886884048,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09051239813673,0,0,0,0,21.2115592306937,0,0,0,0,0,0,0,6.06106886884048,15.1515812669772,0
"8C_17",0,0,0,0,0,0,91.4279542906514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85734856978287,0,0,0,0,0,0,0,0,2.85734856978287,2.85734856978287
"8C_18",0,0,0,2.778,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.444,0
"8C_19",0,0,0,3.22599375239511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.22599375239511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.22599375239511,0,0,0,0,0,0,0,0,0,0,0,6.45198750479022,0,0,0,19.354801249521,0,0,0,0,0,0,0,0,64.5152299885035,0
"8C_20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77794444111118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.55588888222236,0,0,0,0,0,0,0,0,0,5.55588888222236,0,0,0,0,0,0,0,0,38.8882222355553,0,0,0,0,0,0,0,5.55588888222236,41.6661666766665,0
"9A_01",0,0,0,14.2858612248257,0,2.85737795972105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.57110530538355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.9995885704882,0,0,5.7147559194421,8.57110530538355,0,0,0,0,40.0002057147559,0
"9A_02",0,0,0,16.6668333316667,0,2.7779722202778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.5556944430556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.55594444055559,0,0,0,0,2.7779722202778,0,0,0,8.33291667083329,0,0,0,11.1108888911111,22.2217777822222,0
"9A_03",0,0,0,51.4281600032914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.71469713956574,0,0,0,5.71469713956574,0,0,0,19.99938286208,17.1430628554972,0
"9A_04",0,0,0,41.6665833341667,0,0,0,2.7779722202778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6668333316667,0,0,0,0,0,0,0,13.8888611113889,24.9997500025,0
"9A_05",0,0,0,83.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.111,0,0,0,0,0,0,0,5.556,0,0
"9A_06",0,0,0,25.7140800016457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85734856978287,0,0,0,0,0,0,0,0,0,0,0,8.57101714614855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.71469713956574,0,0,0,17.1430628554972,39.99979428736,0
"9A_07",0,0,0,0,0,0,0,0,0,3.12521093486331,0,0,0,0,0,0,0,0,0,0,0,0,3.12521093486331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25042186972663,0,0,0,0,12.4997187535156,0,0,0,28.1246484418945,0,0,0,6.25042186972663,40.6243671954101,0
"9A_08",0,0,0,2.85728979172024,0,0,0,0,0,5.71457958344047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.71457958344047,0,0,0,17.1427102082798,0,0,0,0,0,0,0,0,0,0,0,25.7135510413988,0,0,5.71457958344047,2.85728979172024,0,0,0,5.71457958344047,28.5708408331191,0
"9A_09",0,0,0,0,0,0,0,5.71463836089854,0,8.57092898872706,0,0,0,0,0,0,0,0,0,0,0,0,2.85731918044927,0,0,0,0,5.71463836089854,0,0,0,0,2.85731918044927,0,0,0,0,0,0,0,0,0,0,0,8.57092898872706,0,0,0,0,0,5.71463836089854,2.85731918044927,0,0,0,0,0,0,0,2.85731918044927,0,0,0,0,2.85731918044927,51.4276310376039,0
"9A_10",0,0,0,0,0,0,0,8.82321799161408,0,0,0,0,0,0,0,0,0,0,0,11.7646435983228,0,0,0,0,0,0,0,0,0,0,0,0,2.94142560670874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.94142560670874,0,0,0,11.7646435983228,0,0,11.7646435983228,8.82321799161408,0,0,0,2.94142560670874,38.2353564016772,0
"9A_11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.7060692050316,0,0,0,0,0,0,0,0,0,0,0,0,2.94142560670874,0,0,0,0,11.7646435983228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7646435983228,0,0,0,23.5292871966456,0,0,0,0,0,0,0,0,35.2939307949684,0
"9A_12",0,0,0,23.529038064482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.94139446238552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.94139446238552,0,0,0,0,0,0,2.94139446238552,0,0,0,0,0,0,0,0,0,0,0,5.88278892477103,0,0,0,8.82312456985547,0,0,0,8.82312456985547,44.1177404838795,0
"9A_13",0,0,0,0,0,0,0,0,0,0,0,0,0,5.88272663744362,0,0,0,0,0,0,0,0,2.94136331872181,0,0,0,0,0,0,0,0,0,2.94136331872181,0,0,0,0,17.6471211062406,0,0,0,0,0,0,17.6471211062406,0,0,0,0,0,0,0,0,0,0,0,26.4701522563158,0,0,0,5.88272663744362,0,0,0,8.82303115007518,11.764394468797,0
"9A_14",0,0,0,21.2113278352315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.06100274905092,0,0,0,0,0,0,0,0,0,0,0,15.1514159794039,3.03050137452546,0,0,0,0,6.06100274905092,0,0,0,30.3028319588079,0,0,0,12.1209146048785,6.06100274905092,0
"9A_15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85737795972105,0,11.4284832651046,0,0,0,0,0,0,0,0,0,0,0,11.4284832651046,0,0,0,0,0,0,0,2.85737795972105,0,0,0,45.7139330604184,0,0,0,0,0,0,0,5.7147559194421,19.9995885704882,0
"9A_16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85734856978287,0,0,0,2.85734856978287,0,0,0,0,0,5.71469713956574,0,0,0,2.85734856978287,0,0,0,0,0,0,0,0,0,0,0,5.71469713956574,0,0,0,0,0,0,0,0,0,0,0,34.2850971477942,0,0,0,2.85734856978287,0,0,0,19.99938286208,22.8567314318628,0
"9A_17",0,0,0,5.88272663744362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.94136331872181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.94136331872181,2.94136331872181,0,0,0,17.6471211062406,0,0,5.88272663744362,8.82303115007518,0,0,0,2.94136331872181,49.9989411939098,0
"9A_18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85737795972105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.4286889798605,0,0,0,0,0,0,0,8.57110530538356,37.1428277550349,0
"9A_19",0,0,0,0,0,0,0,0,3.22603121516165,0,0,0,0,0,0,0,3.22603121516165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.9349219620959,0,0,0,9.67693236714976,0,0,0,6.4520624303233,35.4840208101078,0
"9A_20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7779722202778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8888611113889,0,0,0,0,11.1108888911111,0,0,0,5.55594444055559,0,0,0,5.55594444055559,61.110388896111,0
"9B_01",0,0,0,0,0,0,0,2.85734856978287,0,0,0,0,0,0,0,0,2.85734856978287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.7140800016457,0,0,0,0,22.8567314318628,0,0,0,0,0,0,0,2.85734856978287,42.8571428571429,0
"9B_02",0,0,0,0,0,0,0,5.71463836089854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.71463836089854,0,0,0,0,37.1420636879783,0,0,2.85731918044927,5.71463836089854,0,0,0,5.71463836089854,37.1420636879783,0
"9B_03",0,0,0,11.4283657159314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85734856978287,0,0,0,0,5.71469713956574,0,0,0,0,0,0,2.85734856978287,0,0,0,0,0,17.1430628554972,0,0,0,0,0,19.99938286208,0,0,2.85734856978287,5.71469713956574,0,0,0,8.57101714614855,22.8567314318628,0
"9B_04",0,0,0,2.85731918044927,0,0,0,0,0,2.85731918044927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.71463836089854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85731918044927,0,0,0,22.8564963383527,0,0,2.85731918044927,5.71463836089854,0,0,0,25.7138155188019,28.5711346992512,0
"9B_05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85734856978287,0,0,0,0,28.5714285714286,0,0,2.85734856978287,0,0,0,0,62.8565257192228,2.85734856978287,0
"9B_06",0,0,0,2.85737795972105,8.57110530538356,0,0,0,0,2.85737795972105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.1428277550349,0,0,5.7147559194421,0,0,0,0,22.8569665302092,19.9995885704882,0
"9B_07",0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.333,0,0,5.556,0,0,0,0,16.667,44.444,0
"9B_08",0,0,0,42.4237465636864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03050137452546,0,0,0,0,0,0,0,0,0,0,0,3.03050137452546,0,0,0,0,0,0,0,0,0,0,0,3.03050137452546,0,0,0,6.06100274905092,0,0,0,6.06100274905092,36.3627438146354,0
"9B_09",0,0,0,94.444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.556,0
"9B_10",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9B_11",0,0,0,62.8565257192228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85734856978287,28.5714285714286,0,0,0,0,0,0,0,5.71469713956574,0
"9B_12",0,0,0,88.2344221504579,0,5.88278892477103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.94139446238552,0,0,0,0,0,0,0,0,2.94139446238552,0
"9B_13",0,0,0,66.6658666826663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,3.33353332933341,0,0,0,3.33353332933341,6.66706665866683,0
"9B_14",0,0,0,5.88278892477103,0,20.5876436020965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.647307957012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.176346021494,0,0,0,0,0,0,0,2.94139446238552,11.764519032241,0
"9B_15",0,0,0,2.7779722202778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.5556944430556,0,0,0,8.33291667083329,0,0,0,5.55594444055559,52.7774722252777,0
"9B_16",0,0,0,13.889,0,2.778,0,0,0,8.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.111,0,0,13.889,8.333,0,0,0,13.889,2.778,0
"9B_17",0,0,0,14.2857142857143,0,0,0,0,0,2.85734856978287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85734856978287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.4281600032914,0,0,0,0,0,0,0,5.71469713956574,22.8567314318628,0
"9B_18",0,0,0,19.9995885704882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.57110530538356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.57110530538356,5.7147559194421,0,0,2.85737795972105,0,0,0,28.5717224496513,25.7143444899303,0
"9C_01",0,0,0,11.7647681670426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.5880795823936,0,0,0,11.7647681670426,0,0,0,8.82331141535106,47.0590726681702,0
"9C_02",0,0,0,11.4283657159314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85734856978287,0,2.85734856978287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.5714285714286,0,0,0,0,0,0,0,17.1430628554972,37.1424457175771,0
"9C_03",0,0,0,55.8816678313534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88272663744362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.94136331872181,2.94136331872181,0,2.94136331872181,2.94136331872181,0,0,0,11.764394468797,14.7057577875188,0
"9C_04",0,0,0,88.5715167348954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85737795972105,0,0,0,0,0,0,0,0,8.57110530538355,0
"9C_05",0,0,0,9.09051239813673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.06106886884048,0,0,0,0,0,0,0,0,0,0,0,36.3631404976709,0,0,18.1821157013974,3.03053443442024,0,0,0,9.09051239813673,18.1821157013974,0
"9C_06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33308333083331,0,0,0,0,0,0,0,0,0,0,8.33308333083331,0,0,0,0,2.7780277802778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6671666716667,0,0,2.7780277802778,19.4441944419444,0,0,0,8.33308333083331,33.3333333333333,0
"9C_07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.71469713956574,0,0,0,0,0,0,0,0,0,2.85734856978287,0,0,0,0,0,0,0,0,0,0,0,28.5714285714286,0,0,0,0,0,0,0,0,0,0,0,8.57101714614855,0,0,0,2.85734856978287,0,0,0,14.2857142857143,37.1424457175771,0
"9C_08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.889,0,0,0,0,27.778,0,0,0,8.333,0,0,0,5.556,44.444,0
"9C_09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.71463836089854,0,0,0,0,0,0,0,0,0,0,0,2.85731918044927,0,0,0,0,0,0,14.2855673496256,0,0,0,0,14.2855673496256,0,0,2.85731918044927,14.2855673496256,0,0,0,14.2855673496256,31.4284538797005,0
"9C_10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.55594444055559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1108888911111,0,0,0,0,47.2215277847221,0,0,0,5.55594444055559,0,0,0,0,30.5556944430556,0
"9C_11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1432391845467,0,0,0,8.57110530538355,0,0,0,2.85737795972105,71.4282775503487,0
"9C_12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85737795972105,0,0,0,0,0,0,0,0,0,0,0,8.57110530538356,0,0,0,0,0,0,14.2858612248257,0,0,0,0,14.2858612248257,0,0,0,2.85737795972105,0,0,0,8.57110530538356,48.5713110201395,0
"9C_13",0,0,0,0,0,0,0,0,0,5.88272663744362,0,0,0,0,0,0,2.94136331872181,0,0,0,0,0,0,0,0,0,0,0,2.94136331872181,0,0,0,14.7057577875188,0,0,0,0,0,0,0,0,0,0,0,5.88272663744362,0,0,0,0,0,0,0,0,0,0,0,20.5874256188722,0,0,0,11.764394468797,0,0,0,5.88272663744362,29.4115155750376,0
"9C_14",0,0,0,36.3631404976709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1821157013974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.06106886884048,0,0,0,3.03053443442024,36.3631404976709,0
"9C_15",0,0,0,8.57101714614855,0,0,0,0,0,2.85734856978287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85734856978287,0,0,0,0,8.57101714614855,0,0,0,5.71469713956574,0,0,0,5.71469713956574,65.7138742890057,0
"9C_16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85737795972105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.5717224496513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.57110530538356,0,0,8.57110530538356,11.4284832651046,0,0,0,11.4284832651046,28.5717224496513,0
"9C_17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6474948117403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.5292871966456,0,0,0,2.94142560670874,0,0,0,8.82321799161408,47.0585743932913,0
"9C_18",0,0,0,0,0,0,0,5.71469713956574,0,5.71469713956574,0,0,0,0,0,0,0,0,2.85734856978287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.71469713956574,0,0,0,8.57101714614855,0,0,0,11.4283657159314,59.9991771494399,0
"9C_19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.444,0,0,0,0,0,0,0,0,0,0,0,5.556,0,0,0,0,0,0,0,0,50,0
